,LSOA11CD,LSOA11NM,LSOA21CD,LSOA21NM,CHGIND,LAD22CD,LAD22NM,TotalRes11,TotalRes21,sqkm21,prop21
1580,E01001281,Ealing 013D,E01001281,Ealing 013D,U,E09000009,Ealing,1600,1573,0.2877557201003663,1.0
1581,E01001282,Ealing 016B,E01001282,Ealing 016B,U,E09000009,Ealing,1557,1619,0.15020486577966963,1.0
1582,E01001283,Ealing 016C,E01001283,Ealing 016C,U,E09000009,Ealing,1595,1781,0.26075475741508386,1.0
1583,E01001284,Ealing 022A,E01001284,Ealing 022A,U,E09000009,Ealing,1539,1720,0.47287778190487767,1.0
1584,E01001285,Ealing 016D,E01001285,Ealing 016D,U,E09000009,Ealing,1690,1769,0.2131693770698231,1.0
1585,E01001286,Ealing 016E,E01001286,Ealing 016E,U,E09000009,Ealing,1674,1669,0.21372908327692097,1.0
1586,E01001287,Ealing 016F,E01001287,Ealing 016F,U,E09000009,Ealing,1437,1618,0.0921944193614172,1.0
1587,E01001288,Ealing 022B,E01001288,Ealing 022B,U,E09000009,Ealing,1498,1476,0.172946207189858,1.0
1588,E01001289,Ealing 022C,E01001289,Ealing 022C,U,E09000009,Ealing,1383,1337,0.12530482637430265,1.0
1589,E01001290,Ealing 022D,E01001290,Ealing 022D,U,E09000009,Ealing,1856,2050,0.5068553135403575,1.0
1590,E01001291,Ealing 014C,E01001291,Ealing 014C,U,E09000009,Ealing,1642,1762,0.165652888726248,1.0
1591,E01001292,Ealing 014D,E01001292,Ealing 014D,U,E09000009,Ealing,1708,1675,0.18638117458308415,1.0
1592,E01001293,Ealing 014E,E01001293,Ealing 014E,U,E09000009,Ealing,1598,1827,0.1457648560463061,1.0
1593,E01001294,Ealing 017A,E01001294,Ealing 017A,U,E09000009,Ealing,1894,2029,0.2970066184515835,1.0
1594,E01001295,Ealing 017B,E01001295,Ealing 017B,U,E09000009,Ealing,1826,1795,0.16008334304813296,1.0
1595,E01001296,Ealing 017C,E01001296,Ealing 017C,U,E09000009,Ealing,1481,1439,0.15816452177668247,1.0
1596,E01001297,Ealing 017D,E01001297,Ealing 017D,U,E09000009,Ealing,1814,1836,0.2504294473652564,1.0
1597,E01001298,Ealing 017E,E01001298,Ealing 017E,U,E09000009,Ealing,1934,2110,0.17542190897870796,1.0
1598,E01001299,Ealing 035B,E01001299,Ealing 035B,U,E09000009,Ealing,1833,1755,0.22813484757965338,1.0
1599,E01001300,Ealing 039A,E01001300,Ealing 039A,U,E09000009,Ealing,1692,1615,0.1375754988310835,1.0
1600,E01001727,Hackney 006C,E01001727,Hackney 006C,U,E09000012,Hackney,1920,1988,0.1066909738577696,1.0
1601,E01001728,Hackney 029B,E01001728,Hackney 029B,U,E09000012,Hackney,2015,1979,0.09137957206703512,1.0
1602,E01001729,Hackney 019A,E01001729,Hackney 019A,U,E09000012,Hackney,2021,1985,0.1276272996838509,1.0
1603,E01001730,Hackney 019B,E01001730,Hackney 019B,U,E09000012,Hackney,1921,2767,0.1307694515233063,1.0
1604,E01001731,Hackney 017A,E01001731,Hackney 017A,U,E09000012,Hackney,2300,2666,0.17351173379347526,1.0
1605,E01001732,Hackney 019C,E01001732,Hackney 019C,U,E09000012,Hackney,1715,1900,0.06463993085246923,1.0
1606,E01001733,Hackney 015A,E01001733,Hackney 015A,U,E09000012,Hackney,1822,1872,0.14530359298488874,1.0
1607,E01001737,Hackney 012B,E01001737,Hackney 012B,U,E09000012,Hackney,1842,1768,0.10014717758353626,1.0
1608,E01001795,Hackney 011D,E01001795,Hackney 011D,U,E09000012,Hackney,1464,1308,0.10139475365396103,1.0
1609,E01002002,Haringey 031C,E01002002,Haringey 031C,U,E09000014,Haringey,1806,1691,0.6513923864819186,1.0
1610,E01002003,Haringey 023C,E01002003,Haringey 023C,U,E09000014,Haringey,2160,2557,0.2218439744749433,1.0
1611,E01002004,Haringey 023D,E01002004,Haringey 023D,U,E09000014,Haringey,1889,1810,0.11872359419632936,1.0
1612,E01002005,Haringey 035A,E01002005,Haringey 035A,U,E09000014,Haringey,1688,1458,0.09387255317075101,1.0
1613,E01002006,Haringey 035B,E01002006,Haringey 035B,U,E09000014,Haringey,1602,1537,0.1101915602310308,1.0
1614,E01002007,Haringey 035C,E01002007,Haringey 035C,U,E09000014,Haringey,1676,1439,0.1677798023055745,1.0
1615,E01002008,Haringey 030B,E01002008,Haringey 030B,U,E09000014,Haringey,1571,1341,0.6434321579297514,1.0
1616,E01002009,Haringey 035D,E01002009,Haringey 035D,U,E09000014,Haringey,1719,1414,0.237244308949197,1.0
1617,E01002010,Haringey 030C,E01002010,Haringey 030C,U,E09000014,Haringey,1658,1597,0.5966382843746945,1.0
1618,E01002011,Haringey 030D,E01002011,Haringey 030D,U,E09000014,Haringey,1718,1748,0.6489794620641828,1.0
1619,E01002013,Haringey 022A,E01002013,Haringey 022A,U,E09000014,Haringey,1401,1361,0.12091395463950032,1.0
1620,E01002014,Haringey 020B,E01002014,Haringey 020B,U,E09000014,Haringey,1719,1734,0.1696936528471258,1.0
1621,E01002015,Haringey 020C,E01002015,Haringey 020C,U,E09000014,Haringey,1480,1425,0.12083320084536592,1.0
1622,E01002016,Haringey 028A,E01002016,Haringey 028A,U,E09000014,Haringey,1959,1913,0.16898043512478791,1.0
1623,E01002017,Haringey 028B,E01002017,Haringey 028B,U,E09000014,Haringey,1809,1571,0.13692558512278477,1.0
1624,E01002018,Haringey 020D,E01002018,Haringey 020D,U,E09000014,Haringey,1420,1375,0.121511404316611,1.0
1625,E01002019,Haringey 022B,E01002019,Haringey 022B,U,E09000014,Haringey,1309,1370,0.25182462132490807,1.0
1626,E01002020,Haringey 021A,E01002020,Haringey 021A,U,E09000014,Haringey,1564,1546,0.29285491369911504,1.0
1627,E01002021,Haringey 022C,E01002021,Haringey 022C,U,E09000014,Haringey,1479,1429,0.18550955955186726,1.0
1628,E01002022,Haringey 021B,E01002022,Haringey 021B,U,E09000014,Haringey,1921,2168,0.20424522055992567,1.0
1629,E01002023,Haringey 021C,E01002023,Haringey 021C,U,E09000014,Haringey,1474,1369,0.1631187365634723,1.0
1630,E01002024,Haringey 022D,E01002024,Haringey 022D,U,E09000014,Haringey,1320,1271,0.1550255678165199,1.0
1631,E01002025,Haringey 021D,E01002025,Haringey 021D,U,E09000014,Haringey,1717,1476,0.3993802679756562,1.0
1632,E01002026,Haringey 016A,E01002026,Haringey 016A,U,E09000014,Haringey,1619,1781,0.11773339257423962,1.0
1633,E01002027,Haringey 010A,E01002027,Haringey 010A,U,E09000014,Haringey,1537,1430,0.1100727081610576,1.0
1634,E01002028,Haringey 010B,E01002028,Haringey 010B,U,E09000014,Haringey,1767,1660,0.11991473408653877,1.0
1635,E01002029,Haringey 016B,E01002029,Haringey 016B,U,E09000014,Haringey,1725,2109,0.23514365460281086,1.0
1636,E01002030,Haringey 016C,E01002030,Haringey 016C,U,E09000014,Haringey,1640,1564,0.278546241688303,1.0
1637,E01002031,Haringey 016D,E01002031,Haringey 016D,U,E09000014,Haringey,1930,1869,0.14013589140981095,1.0
1638,E01002032,Haringey 010C,E01002032,Haringey 010C,U,E09000014,Haringey,1813,1844,0.10529401320049057,1.0
1639,E01002033,Haringey 010D,E01002033,Haringey 010D,U,E09000014,Haringey,1908,1802,0.12273604650746965,1.0
1640,E01002034,Haringey 037A,E01002034,Haringey 037A,U,E09000014,Haringey,1859,2489,0.2826429468925828,1.0
1641,E01002036,Haringey 002A,E01002036,Haringey 002A,U,E09000014,Haringey,1619,1864,0.17153348901456733,1.0
1642,E01002037,Haringey 002B,E01002037,Haringey 002B,U,E09000014,Haringey,1832,1717,0.7960918008178557,1.0
1643,E01002038,Haringey 037B,E01002038,Haringey 037B,U,E09000014,Haringey,1653,1795,0.13874951226098797,1.0
1644,E01002039,Haringey 002C,E01002039,Haringey 002C,U,E09000014,Haringey,1610,1672,0.0755753467013456,1.0
1645,E01002040,Haringey 002D,E01002040,Haringey 002D,U,E09000014,Haringey,2062,2267,0.14799629615445578,1.0
1646,E01002041,Haringey 037C,E01002041,Haringey 037C,U,E09000014,Haringey,1886,1867,0.12716552383935406,1.0
1647,E01002042,Haringey 027A,E01002042,Haringey 027A,U,E09000014,Haringey,1459,1567,0.241451358089665,1.0
1648,E01002043,Haringey 026A,E01002043,Haringey 026A,U,E09000014,Haringey,2020,1810,0.10886597491982851,1.0
1649,E01002044,Haringey 027B,E01002044,Haringey 027B,U,E09000014,Haringey,1729,1780,0.08929036918527665,1.0
1650,E01002102,Haringey 007C,E01002102,Haringey 007C,U,E09000014,Haringey,1882,1927,0.31839659709412826,1.0
1651,E01001847,Hackney 018B,E01001847,Hackney 018B,U,E09000012,Hackney,1129,1332,0.10566392290460978,1.0
1652,E01001946,Hammersmith and Fulham 004D,E01001946,Hammersmith and Fulham 004D,U,E09000013,Hammersmith and Fulham,1633,1877,0.12353451698473053,1.0
1653,E01001991,Haringey 017A,E01001991,Haringey 017A,U,E09000014,Haringey,1693,1660,0.12530169473087618,1.0
1654,E01002052,Haringey 029C,E01002052,Haringey 029C,U,E09000014,Haringey,2020,2205,0.21397840150023925,1.0
1655,E01001898,Hammersmith and Fulham 013C,E01001898,Hammersmith and Fulham 013C,U,E09000013,Hammersmith and Fulham,1591,2090,0.2864089096846695,1.0
1656,E01002053,Haringey 032A,E01002053,Haringey 032A,U,E09000014,Haringey,1745,2025,0.14316120600205254,1.0
1657,E01002054,Haringey 032B,E01002054,Haringey 032B,U,E09000014,Haringey,1732,1694,0.08303752916014787,1.0
1658,E01002055,Haringey 029D,E01002055,Haringey 029D,U,E09000014,Haringey,1658,2103,0.09558071142316363,1.0
1659,E01002056,Haringey 032C,E01002056,Haringey 032C,U,E09000014,Haringey,1964,2921,0.21198533430767513,1.0
1660,E01002057,Haringey 032D,E01002057,Haringey 032D,U,E09000014,Haringey,1581,1794,0.15855646937586826,1.0
1661,E01002058,Haringey 031D,E01002058,Haringey 031D,U,E09000014,Haringey,1690,1574,0.1545292800803511,1.0
1662,E01002059,Haringey 028C,E01002059,Haringey 028C,U,E09000014,Haringey,1671,1562,0.23467678010709483,1.0
1663,E01002060,Haringey 028D,E01002060,Haringey 028D,U,E09000014,Haringey,1759,1708,0.125605413785147,1.0
1664,E01002061,Haringey 036A,E01002061,Haringey 036A,U,E09000014,Haringey,1687,1544,0.16772832093855358,1.0
1665,E01002062,Haringey 034D,E01002062,Haringey 034D,U,E09000014,Haringey,1874,1740,0.19838255515606817,1.0
1666,E01002063,Haringey 036B,E01002063,Haringey 036B,U,E09000014,Haringey,1587,1502,0.14088585273922938,1.0
1667,E01002064,Haringey 036C,E01002064,Haringey 036C,U,E09000014,Haringey,1514,1478,0.09343674483194908,1.0
1668,E01002065,Haringey 036D,E01002065,Haringey 036D,U,E09000014,Haringey,1666,1596,0.1340996449704635,1.0
1669,E01002066,Haringey 025A,E01002066,Haringey 025A,U,E09000014,Haringey,1843,2611,0.1969765598944988,1.0
1670,E01002067,Haringey 024A,E01002067,Haringey 024A,U,E09000014,Haringey,1694,1741,0.14465775509577275,1.0
1671,E01002068,Haringey 025B,E01002068,Haringey 025B,U,E09000014,Haringey,1822,2245,0.2973303464096516,1.0
1672,E01002069,Haringey 024B,E01002069,Haringey 024B,U,E09000014,Haringey,1937,2048,0.15974500714589787,1.0
1673,E01002070,Haringey 024C,E01002070,Haringey 024C,U,E09000014,Haringey,2038,2550,0.16179287828282027,1.0
1674,E01002071,Haringey 025C,E01002071,Haringey 025C,U,E09000014,Haringey,1615,1780,0.10790940200961345,1.0
1675,E01002072,Haringey 025D,E01002072,Haringey 025D,U,E09000014,Haringey,1868,1875,0.18167530731794296,1.0
1676,E01002073,Haringey 024D,E01002073,Haringey 024D,U,E09000014,Haringey,1763,1647,0.11110035150403769,1.0
1677,E01002074,Haringey 012A,E01002074,Haringey 012A,U,E09000014,Haringey,2122,2246,0.13262630461770425,1.0
1678,E01002075,Haringey 015A,E01002075,Haringey 015A,U,E09000014,Haringey,1777,1972,0.3731598823602374,1.0
1679,E01002076,Haringey 015B,E01002076,Haringey 015B,U,E09000014,Haringey,1888,1855,0.10858951198090684,1.0
1680,E01002077,Haringey 012B,E01002077,Haringey 012B,U,E09000014,Haringey,2079,2269,0.14110260229344782,1.0
1681,E01002078,Haringey 015C,E01002078,Haringey 015C,U,E09000014,Haringey,2194,2552,0.2824947480221999,1.0
1682,E01002079,Haringey 012C,E01002079,Haringey 012C,U,E09000014,Haringey,1642,1809,0.10506235790484568,1.0
1683,E01002081,Haringey 012D,E01002081,Haringey 012D,U,E09000014,Haringey,1769,1930,0.13905778012079192,1.0
1684,E01002082,Haringey 013A,E01002082,Haringey 013A,U,E09000014,Haringey,1508,1418,0.19246319393453792,1.0
1685,E01002083,Haringey 019A,E01002083,Haringey 019A,U,E09000014,Haringey,1440,1393,0.15384871072771375,1.0
1686,E01002084,Haringey 019B,E01002084,Haringey 019B,U,E09000014,Haringey,1623,1763,0.3053550311682228,1.0
1687,E01002085,Haringey 019C,E01002085,Haringey 019C,U,E09000014,Haringey,2168,2173,0.13058808345934184,1.0
1688,E01002086,Haringey 013B,E01002086,Haringey 013B,U,E09000014,Haringey,1646,1497,0.2447612396880531,1.0
1689,E01002087,Haringey 019D,E01002087,Haringey 019D,U,E09000014,Haringey,1614,1913,0.11430554200355081,1.0
1690,E01002088,Haringey 013C,E01002088,Haringey 013C,U,E09000014,Haringey,1853,1800,0.21049894560545393,1.0
1691,E01002089,Haringey 013D,E01002089,Haringey 013D,U,E09000014,Haringey,1520,1346,0.04634650464263595,1.0
1692,E01002090,Haringey 005A,E01002090,Haringey 005A,U,E09000014,Haringey,1601,1736,0.22584805941450103,1.0
1693,E01002091,Haringey 006A,E01002091,Haringey 006A,U,E09000014,Haringey,1802,1843,0.20801076944211327,1.0
1694,E01002092,Haringey 006B,E01002092,Haringey 006B,U,E09000014,Haringey,1697,1597,0.20648384683775453,1.0
1695,E01002093,Haringey 005B,E01002093,Haringey 005B,U,E09000014,Haringey,1795,1839,0.22817390319783462,1.0
1696,E01002094,Haringey 006C,E01002094,Haringey 006C,U,E09000014,Haringey,1554,1443,0.2526082527059872,1.0
1697,E01002095,Haringey 006D,E01002095,Haringey 006D,U,E09000014,Haringey,1644,1589,0.28356748945632926,1.0
1698,E01002096,Haringey 005C,E01002096,Haringey 005C,U,E09000014,Haringey,1645,1692,0.18432921551077786,1.0
1699,E01002097,Haringey 005D,E01002097,Haringey 005D,U,E09000014,Haringey,1693,1598,0.10849096606690942,1.0
1700,E01002098,Haringey 007A,E01002098,Haringey 007A,U,E09000014,Haringey,1349,1530,0.1959340757853203,1.0
1701,E01002099,Haringey 008A,E01002099,Haringey 008A,U,E09000014,Haringey,2108,2020,0.158154804703744,1.0
1702,E01002100,Haringey 008B,E01002100,Haringey 008B,U,E09000014,Haringey,1909,1785,0.14132412874129924,1.0
1703,E01002101,Haringey 007B,E01002101,Haringey 007B,U,E09000014,Haringey,1916,1980,0.20556716149752427,1.0
1704,E01001793,Hackney 011B,E01001793,Hackney 011B,U,E09000012,Hackney,1685,1582,0.16010975538448052,1.0
1705,E01001848,Hackney 018C,E01001848,Hackney 018C,U,E09000012,Hackney,1654,1970,0.15161903171158764,1.0
1706,E01001947,Hammersmith and Fulham 021A,E01001947,Hammersmith and Fulham 021A,U,E09000013,Hammersmith and Fulham,1448,1417,0.0551187688242527,1.0
1707,E01001992,Haringey 017B,E01001992,Haringey 017B,U,E09000014,Haringey,1709,1751,0.4004900388646359,1.0
1708,E01002000,Haringey 031A,E01002000,Haringey 031A,U,E09000014,Haringey,1697,1761,0.16161488246541675,1.0
1709,E01001993,Haringey 017C,E01001993,Haringey 017C,U,E09000014,Haringey,1686,1669,0.27519583306902334,1.0
1710,E01001734,Hackney 017B,E01001734,Hackney 017B,U,E09000012,Hackney,1821,1835,0.1343911028566899,1.0
1711,E01001994,Haringey 030A,E01001994,Haringey 030A,U,E09000014,Haringey,1784,1809,0.3401402074143575,1.0
1712,E01001899,Hammersmith and Fulham 013D,E01001899,Hammersmith and Fulham 013D,U,E09000013,Hammersmith and Fulham,1380,1599,0.1244807895759421,1.0
1713,E01001948,Hammersmith and Fulham 021B,E01001948,Hammersmith and Fulham 021B,U,E09000013,Hammersmith and Fulham,2012,1873,0.11502665590117359,1.0
1714,E01001995,Haringey 017D,E01001995,Haringey 017D,U,E09000014,Haringey,2412,2683,0.41798040521572627,1.0
1715,E01001849,Hackney 018D,E01001849,Hackney 018D,U,E09000012,Hackney,2364,2450,0.49565513312537235,1.0
1716,E01001900,Hammersmith and Fulham 013E,E01001900,Hammersmith and Fulham 013E,U,E09000013,Hammersmith and Fulham,1785,1713,0.13623100576754452,1.0
1717,E01001996,Haringey 014C,E01001996,Haringey 014C,U,E09000014,Haringey,1625,1493,0.24441890588276044,1.0
1718,E01001949,Hammersmith and Fulham 021C,E01001949,Hammersmith and Fulham 021C,U,E09000013,Hammersmith and Fulham,1547,1473,0.08042342216626795,1.0
1719,E01001794,Hackney 011C,E01001794,Hackney 011C,U,E09000012,Hackney,1909,1898,0.12738810923958652,1.0
1720,E01002001,Haringey 031B,E01002001,Haringey 031B,U,E09000014,Haringey,1661,1596,0.1062785150069096,1.0
1721,E01001736,Hackney 012A,E01001736,Hackney 012A,U,E09000012,Hackney,1656,1549,0.08967416088905202,1.0
1722,E01001676,Greenwich 033C,E01001676,Greenwich 033C,U,E09000011,Greenwich,1791,1802,0.13138641621350564,1.0
1723,E01001677,Greenwich 006E,E01001677,Greenwich 006E,U,E09000011,Greenwich,1948,2163,0.2005584458315955,1.0
1724,E01001678,Greenwich 017A,E01001678,Greenwich 017A,U,E09000011,Greenwich,1667,1774,0.26178287510662623,1.0
1725,E01001679,Greenwich 020A,E01001679,Greenwich 020A,U,E09000011,Greenwich,1346,1353,0.21297840493632314,1.0
1726,E01001680,Greenwich 020B,E01001680,Greenwich 020B,U,E09000011,Greenwich,1573,1518,0.6081564782647733,1.0
1727,E01001681,Greenwich 020C,E01001681,Greenwich 020C,U,E09000011,Greenwich,1224,1403,0.15488698711781207,1.0
1728,E01001682,Greenwich 020D,E01001682,Greenwich 020D,U,E09000011,Greenwich,1333,1377,0.8709744339144578,1.0
1729,E01001683,Greenwich 017B,E01001683,Greenwich 017B,U,E09000011,Greenwich,1519,1551,0.13446835776033794,1.0
1730,E01001684,Greenwich 017C,E01001684,Greenwich 017C,U,E09000011,Greenwich,1472,1446,1.1852152531749338,1.0
1731,E01001997,Haringey 014D,E01001997,Haringey 014D,U,E09000014,Haringey,1579,1782,0.19062265438077944,1.0
1732,E01001901,Hammersmith and Fulham 019B,E01001901,Hammersmith and Fulham 019B,U,E09000013,Hammersmith and Fulham,1625,1651,0.08461804838367998,1.0
1733,E01001998,Haringey 023A,E01001998,Haringey 023A,U,E09000014,Haringey,2058,1933,0.15537341492538007,1.0
1734,E01001685,Greenwich 017D,E01001685,Greenwich 017D,U,E09000011,Greenwich,1522,1562,0.18136496669604382,1.0
1735,E01001850,Hackney 019F,E01001850,Hackney 019F,U,E09000012,Hackney,1810,1845,0.07107565515349537,1.0
1736,E01001851,Hammersmith and Fulham 010A,E01001851,Hammersmith and Fulham 010A,U,E09000013,Hammersmith and Fulham,1632,1465,0.09913407542355418,1.0
1737,E01001852,Hammersmith and Fulham 007A,E01001852,Hammersmith and Fulham 007A,U,E09000013,Hammersmith and Fulham,1792,1629,0.07556929466476774,1.0
1738,E01001853,Hammersmith and Fulham 007B,E01001853,Hammersmith and Fulham 007B,U,E09000013,Hammersmith and Fulham,1533,1497,0.08217592858414657,1.0
1739,E01001854,Hammersmith and Fulham 007C,E01001854,Hammersmith and Fulham 007C,U,E09000013,Hammersmith and Fulham,1732,1760,0.06595654539151048,1.0
1740,E01001855,Hammersmith and Fulham 010B,E01001855,Hammersmith and Fulham 010B,U,E09000013,Hammersmith and Fulham,1677,1663,0.07702068531733322,1.0
1741,E01001856,Hammersmith and Fulham 010C,E01001856,Hammersmith and Fulham 010C,U,E09000013,Hammersmith and Fulham,1675,1645,0.08277751376434116,1.0
1742,E01001857,Hammersmith and Fulham 007D,E01001857,Hammersmith and Fulham 007D,U,E09000013,Hammersmith and Fulham,1477,1547,0.0707124970143597,1.0
1743,E01001858,Hammersmith and Fulham 006A,E01001858,Hammersmith and Fulham 006A,U,E09000013,Hammersmith and Fulham,1793,1755,0.1247805698734674,1.0
1744,E01001859,Hammersmith and Fulham 008A,E01001859,Hammersmith and Fulham 008A,U,E09000013,Hammersmith and Fulham,2541,2703,0.10717037358880055,1.0
1745,E01001860,Hammersmith and Fulham 006B,E01001860,Hammersmith and Fulham 006B,U,E09000013,Hammersmith and Fulham,1769,1710,0.08629391113491414,1.0
1746,E01001861,Hammersmith and Fulham 006C,E01001861,Hammersmith and Fulham 006C,U,E09000013,Hammersmith and Fulham,1498,1405,0.07515868756941513,1.0
1747,E01001862,Hammersmith and Fulham 005A,E01001862,Hammersmith and Fulham 005A,U,E09000013,Hammersmith and Fulham,1768,1759,0.09136219891886296,1.0
1748,E01001863,Hammersmith and Fulham 006D,E01001863,Hammersmith and Fulham 006D,U,E09000013,Hammersmith and Fulham,1531,1411,0.08306058324369886,1.0
1749,E01001864,Hammersmith and Fulham 006E,E01001864,Hammersmith and Fulham 006E,U,E09000013,Hammersmith and Fulham,1578,1514,0.07424457505585114,1.0
1750,E01001865,Hammersmith and Fulham 008B,E01001865,Hammersmith and Fulham 008B,U,E09000013,Hammersmith and Fulham,1682,1585,0.11697492454998468,1.0
1751,E01001866,Hammersmith and Fulham 012A,E01001866,Hammersmith and Fulham 012A,U,E09000013,Hammersmith and Fulham,1579,1505,0.14970468313790358,1.0
1752,E01001867,Hammersmith and Fulham 012B,E01001867,Hammersmith and Fulham 012B,U,E09000013,Hammersmith and Fulham,1362,1136,0.08781082134201104,1.0
1753,E01001999,Haringey 023B,E01001999,Haringey 023B,U,E09000014,Haringey,2001,2436,0.1464990999184916,1.0
1754,E01001841,Hackney 022C,E01001841,Hackney 022C,U,E09000012,Hackney,1411,1368,0.136977724329727,1.0
1755,E01001868,Hammersmith and Fulham 012C,E01001868,Hammersmith and Fulham 012C,U,E09000013,Hammersmith and Fulham,1341,1261,0.059788121474234526,1.0
1756,E01001869,Hammersmith and Fulham 010D,E01001869,Hammersmith and Fulham 010D,U,E09000013,Hammersmith and Fulham,1334,1353,0.23241267083972383,1.0
1757,E01001870,Hammersmith and Fulham 012D,E01001870,Hammersmith and Fulham 012D,U,E09000013,Hammersmith and Fulham,1932,1687,0.10121829878087532,1.0
1758,E01001871,Hammersmith and Fulham 012E,E01001871,Hammersmith and Fulham 012E,U,E09000013,Hammersmith and Fulham,1604,1515,0.13114464489930194,1.0
1759,E01001872,Hammersmith and Fulham 012F,E01001872,Hammersmith and Fulham 012F,U,E09000013,Hammersmith and Fulham,1614,1361,0.07066931818594044,1.0
1760,E01001873,Hammersmith and Fulham 010E,E01001873,Hammersmith and Fulham 010E,U,E09000013,Hammersmith and Fulham,1450,1502,0.06183022559226984,1.0
1761,E01001875,Hammersmith and Fulham 001B,E01001875,Hammersmith and Fulham 001B,U,E09000013,Hammersmith and Fulham,1854,1835,0.16881784355394655,1.0
1762,E01001876,Hammersmith and Fulham 001C,E01001876,Hammersmith and Fulham 001C,U,E09000013,Hammersmith and Fulham,2232,2372,0.8947566087853537,1.0
